what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1342210492237
error,log,,,"Core exception while retrieving the content description",1342210492294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210492432
error,log,,,"The module edu.uca.Element could not be found nor created!",1342210492654
error,log,,,"The module edu.uca.__init__ could not be found nor created!",1342210492663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210494070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210504173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210507353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210510402
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1342210510414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1342210510414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210512693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342210514853
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1342210514864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1342210514864
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342210521444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342210532930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1342210535749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342210537881
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1342210545542
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342210545785
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342210545947
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1342210549005
