what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341339799690
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339801233
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1341339803625
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339803724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339804535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339805350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339806036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339806922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341339807672
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341339815272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341339816323
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339818238
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339818955
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1341339821843
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1341339824845
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339824965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341339833296
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339834804
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1341339839922
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1341339842590
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339842660
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1341339853995
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339854133
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1341339858768
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339858898
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339864820
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339874044
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339874044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1341339888643
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1341339890165
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341339892808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341339893074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341339893399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341339893965
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339899644
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1341339902854
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1341339906105
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339906214
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339906296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341339922325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1341339922357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341339928225
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339948558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339949634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339950102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339950502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339951146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339951618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339952170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341339952606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341339953786
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339958656
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339963205
closed,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339963205
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339964236
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341339990285
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1341339991823
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1341339991826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341340011880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341340045178
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1341340045212
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341340045758
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341340047577
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341340050008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341340063726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341340167574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341340178855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341341147158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341341150794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341343600420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341343606046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344293950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344293994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344652576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344654012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344763892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344764826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344865816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344866722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344914082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341344914948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341345105474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341345107188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341345469772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341345470734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341345945692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341345946836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347077096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347077855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347617853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347619323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347646277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347647299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347808704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341347809789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341348045164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341348046628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341348052345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341348053389
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341354474685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341354476909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341361908558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341361910410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341361983950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341361989239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341362711315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1341362782070
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341362787879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341362805709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341362965350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1341362965525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341362967573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341362969855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363256919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341363270075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1341363277677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363277963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363322702
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363334053
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363346903
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363348620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341363439791
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363442046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363471649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363475455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363480720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341363485477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1341363486300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1341363487183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363512893
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363573312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1341363577038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363577688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1341363577909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363581363
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363643606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363685181
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1341363707964
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363725599
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363728805
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341363728985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363762221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1341363966480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341363996026
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364077599
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364188611
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364190618
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364192596
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364194894
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364199873
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364200047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1341364210274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341364217463
opened,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364225309
activated,editor,org.python.pydev,2.5.0.2012040618,"org.python.pydev.editor.PythonEditor",1341364225404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341364236102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341364283694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341364316849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1341364348093
